NEO-244,NEO-244_mv4ft_b2_pinout,QFPR64,logo_snk.png
SDA15,A,IN
NC
NC
SDA0,A,IN
SDA1,A,IN
SDA0 1/2,A,OUT
SDA0 3/4,A,OUT
SDA1 1/2,A,OUT
SDA1 3/4,A,OUT
GND,P
SDA2 1/2,A,OUT
SDA2 3/4,A,OUT
SDA3 1/2,A,OUT
SDA3 3/4,A,OUT
?
SDA2,A,IN
SDA3,A,IN
?
SDA4,A,IN
SDA5,A,IN
?
SDA4 1/2,A,OUT
SDA4 3/4,A,OUT
SDA5 1/2,A,OUT
GND,P
VCC,P
SDA5 3/4,A,OUT
SDA6 1/2,A,OUT
SDA6 3/4,A,OUT
SDA7 1/2,A,OUT
SDA7 3/4,A,OUT
SDA6,A,IN
SDA7,A,IN
NC
NC
SDA8,A,IN
SDA9,A,IN
SDA8 1/2,A,OUT
SDA8 3/4,A,OUT
SDA9 1/2,A,OUT
SDA9 3/4,A,OUT
GND,P
SDA10 1/2,A,OUT
SDA10 3/4,A,OUT
SDA11 1/2,A,OUT
SDA11 3/4,A,OUT
NC
SDA10,A,IN
SDA11,A,IN
OE,C,IN
SDA12,A,IN
SDA13,A,IN
NC
SDA12 1/2,A,OUT
SDA12 3/4,A,OUT
SDA13 1/2,A,OUT
GND,P
VCC,P
SDA13 3/4,A,OUT
SDA14 1/2,A,OUT
SDA14 3/4,A,OUT
SDA15 1/2,A,OUT
SDA15 3/4,A,OUT
SDA14,A,IN
